time_ms,pos_step,angle_deg,target_step
time_ms,pos_step,angle_deg,target_step
6740,800,1.200,800
6745,800,0.450,800
6750,800,-0.300,800
6755,800,-1.050,800
6760,800,-1.800,800
6765,800,-2.550,800
6770,800,-3.300,800
6775,800,-4.050,800
6780,800,-4.650,800
6785,800,-5.400,800
6790,800,-6.000,800
6795,800,-6.600,800
6800,800,-7.200,800
6805,800,-7.800,800
6810,800,-8.400,800
6815,800,-8.850,800
6820,800,-9.300,800
6825,800,-9.750,800
6830,800,-10.200,800
6835,800,-10.500,800
6840,800,-10.800,800
6845,800,-11.100,800
6850,800,-11.250,800
6855,800,-11.400,800
6860,800,-11.550,800
6865,800,-11.700,800
6870,800,-11.700,800
6875,800,-11.700,800
6880,800,-11.550,800
6885,800,-11.550,800
6890,800,-11.400,800
6895,800,-11.100,800
6900,800,-10.950,800
6905,800,-10.650,800
6910,800,-10.200,800
6915,800,-9.900,800
6920,800,-9.450,800
6925,800,-9.000,800
6930,800,-8.550,800
6935,800,-7.950,800
6940,800,-7.500,800
6945,800,-6.900,800
6950,800,-6.300,800
6955,800,-5.700,800
6960,800,-4.950,800
6965,800,-4.350,800
6970,800,-3.600,800
6975,800,-2.850,800
6980,800,-2.250,800
6985,800,-1.500,800
6990,800,-0.750,800
6995,800,0.000,800
7000,800,0.750,800
7005,800,1.500,800
7010,800,2.250,800
7015,800,2.850,800
7020,800,3.600,800
